date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:34:08	53749/53749	---MCZ	200	added ('OK')	text/html	etag:W/%227774209e2eb0a83469c9600b19996f5e%22	https://valom-html-demo.vercel.app/blog-details.html	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/blog-details.html	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:08	31887/31887	---MCZ	200	added ('OK')	text/html	etag:W/%22a733a255b1de5acbfbb64f8373204da7%22	https://valom-html-demo.vercel.app/contact.html	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/contact.html	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:08	127810/127810	---M--	200	added ('OK')	image/png	etag:%22e6c882b704ca9d954455d1749091e350%22	https://valom-html-demo.vercel.app/assets/img/others/appointment2-1.png	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/img/others/appointment2-1.png	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:09	725660/725660	---M--	200	added ('OK')	image/png	etag:%22c9d96573cb38f2308ff9bcfa464c0705%22	https://valom-html-demo.vercel.app/assets/img/hero/hero-bg1-1.png	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/img/hero/hero-bg1-1.png	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:09	687017/687017	---M--	200	added ('OK')	image/png	etag:%22d33e7f0c3d5f6604fcd80b33fbda8ccd%22	https://valom-html-demo.vercel.app/assets/img/hero/hero-bg1-2.png	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/img/hero/hero-bg1-2.png	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:09	777215/777215	---M--	200	added ('OK')	image/png	etag:%22e7474d6ffc6f4127d1d701f89e0ca6ce%22	https://valom-html-demo.vercel.app/assets/img/hero/hero-bg1-3.png	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/img/hero/hero-bg1-3.png	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:10	4787/4787	---M--	200	added ('OK')	image/png	etag:%229ca50b762a1f7b4428fc1e402e01494c%22	https://valom-html-demo.vercel.app/assets/img/bg/feature-bg1-1.png	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/img/bg/feature-bg1-1.png	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:10	179906/179906	---M--	200	added ('OK')	image/jpeg	etag:%22d0c6b5a34ca7a08a9bbf2eed1ca9fdfa%22	https://valom-html-demo.vercel.app/assets/img/others/about1-1.jpg	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/img/others/about1-1.jpg	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:10	50215/50215	---M--	200	added ('OK')	image/jpeg	etag:%225e1f0c8834d5d0987c4ee1099ecf195f%22	https://valom-html-demo.vercel.app/assets/img/service/service-img-1-1.jpg	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/img/service/service-img-1-1.jpg	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:11	55510/55510	---M--	200	added ('OK')	image/jpeg	etag:%22e370d0721491cb91b2c18fad82f478fc%22	https://valom-html-demo.vercel.app/assets/img/service/service-img-1-2.jpg	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/img/service/service-img-1-2.jpg	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:11	53733/53733	---M--	200	added ('OK')	image/jpeg	etag:%22478180b112344b4d8b36184813d79453%22	https://valom-html-demo.vercel.app/assets/img/service/service-img-1-3.jpg	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/img/service/service-img-1-3.jpg	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:12	85628/85628	---M--	200	added ('OK')	image/jpeg	etag:%22a7d09b9edf3aa8666fea269d198b962e%22	https://valom-html-demo.vercel.app/assets/img/team/team-1-1.jpg	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/img/team/team-1-1.jpg	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:12	83735/83735	---M--	200	added ('OK')	image/jpeg	etag:%229c07eb49095278b6a4530b45443dd568%22	https://valom-html-demo.vercel.app/assets/img/team/team-1-2.jpg	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/img/team/team-1-2.jpg	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:12	75200/75200	---M--	200	added ('OK')	image/jpeg	etag:%22d7eb001fb6117bccbae9d229d5969bd4%22	https://valom-html-demo.vercel.app/assets/img/team/team-1-3.jpg	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/img/team/team-1-3.jpg	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:13	75589/75589	---M--	200	added ('OK')	image/png	etag:%2200d0693c65ae8365524f5a380488b8a6%22	https://valom-html-demo.vercel.app/assets/img/others/goal-img-mask1-2.png	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/img/others/goal-img-mask1-2.png	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:13	3033/3033	---M--	200	added ('OK')	image/png	etag:%22b0ab2ccc731ce3cb27c785979292db95%22	https://valom-html-demo.vercel.app/assets/img/others/goal-img-mask1-1.png	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/img/others/goal-img-mask1-1.png	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:14	243954/243954	---M--	200	added ('OK')	image/png	etag:%22e106b00b87fb1648e52a28f754c5439a%22	https://valom-html-demo.vercel.app/assets/img/others/goal1-1.png	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/img/others/goal1-1.png	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:14	151419/151419	---M--	200	added ('OK')	image/jpeg	etag:%22fbaaf7cf449e04cffb6285f278d91cda%22	https://valom-html-demo.vercel.app/assets/img/project/project1-1.jpg	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/img/project/project1-1.jpg	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:14	122114/122114	---M--	200	added ('OK')	image/jpeg	etag:%2249bfe4d24c622c40b1c416c36e33607f%22	https://valom-html-demo.vercel.app/assets/img/project/project1-2.jpg	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/img/project/project1-2.jpg	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:15	119323/119323	---M--	200	added ('OK')	image/jpeg	etag:%226f01f9c46a1f53301d5c27135de6e636%22	https://valom-html-demo.vercel.app/assets/img/project/project1-3.jpg	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/img/project/project1-3.jpg	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:15	114496/114496	---M--	200	added ('OK')	image/jpeg	etag:%22383929084b92f87e9cf1c1b1fccb56a1%22	https://valom-html-demo.vercel.app/assets/img/project/project1-4.jpg	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/img/project/project1-4.jpg	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:16	82257/82257	---M--	200	added ('OK')	image/jpeg	etag:%224e91f1184faee2f98bc5f8554b934af6%22	https://valom-html-demo.vercel.app/assets/img/blog/1-1.jpg	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/img/blog/1-1.jpg	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:16	68040/68040	---M--	200	added ('OK')	image/jpeg	etag:%2258b0d1ba712655c38ee1dd86571ceb6b%22	https://valom-html-demo.vercel.app/assets/img/blog/1-2.jpg	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/img/blog/1-2.jpg	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:16	83518/83518	---M--	200	added ('OK')	image/jpeg	etag:%228134149dbcaa2f936ccacfd4a3fe8e74%22	https://valom-html-demo.vercel.app/assets/img/blog/1-3.jpg	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/img/blog/1-3.jpg	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:17	17711/17711	---M--	200	added ('OK')	image/png	etag:%2209bc1aea474d453499c2ec77e706c7f1%22	https://valom-html-demo.vercel.app/assets/img/bg/footer-bg-shape1-1.png	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/img/bg/footer-bg-shape1-1.png	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:17	4874/4874	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22dd0419488b16dce3cf56431471de5584%22	https://valom-html-demo.vercel.app/assets/img/logo/logo-white.svg	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/img/logo/logo-white.svg	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:17	6718/6718	---M--	200	added ('OK')	image/jpeg	etag:%227fa27cffe857a16894a04c51f64c7f4a%22	https://valom-html-demo.vercel.app/assets/img/widget/ins_post01.jpg	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/img/widget/ins_post01.jpg	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:18	3718/3718	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Dec%202025%2013:04:18%20GMT	https://valom-html-demo.vercel.app/instagram.com	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/instagram.38.delayed	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:18	7345/7345	---M--	200	added ('OK')	image/jpeg	etag:%22aadf3688f374a27378a12b20ce758f16%22	https://valom-html-demo.vercel.app/assets/img/widget/ins_post02.jpg	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/img/widget/ins_post02.jpg	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:19	7225/7225	---M--	200	added ('OK')	image/jpeg	etag:%22d6899c7dbc56d5dc312702c4a71f7ccc%22	https://valom-html-demo.vercel.app/assets/img/widget/ins_post03.jpg	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/img/widget/ins_post03.jpg	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:19	6816/6816	---M--	200	added ('OK')	image/jpeg	etag:%228122de39682911f1749a0d8ba9d9adc2%22	https://valom-html-demo.vercel.app/assets/img/widget/ins_post04.jpg	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/img/widget/ins_post04.jpg	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:20	6718/6718	---M--	200	added ('OK')	image/jpeg	etag:%227fa27cffe857a16894a04c51f64c7f4a%22	https://valom-html-demo.vercel.app/assets/img/widget/ins_post05.jpg	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/img/widget/ins_post05.jpg	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:20	6853/6853	---M--	200	added ('OK')	image/jpeg	etag:%2207a9b308dc47b9171153d793fa6209ad%22	https://valom-html-demo.vercel.app/assets/img/widget/ins_post06.jpg	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/img/widget/ins_post06.jpg	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:21	87532/87532	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c9771cc3e90e18f5336eedbd0fffb2cf%22	https://valom-html-demo.vercel.app/assets/js/vendor/jquery-3.7.1.min.js	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/js/vendor/jquery-3.7.1.min.js	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:21	80663/80663	---MCZ	200	added ('OK')	application/javascript	etag:W/%226baf57f25796c332144ed58a2a0cd9ee%22	https://valom-html-demo.vercel.app/assets/js/bootstrap.bundle.min.js	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/js/bootstrap.bundle.min.js	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:21	20216/20216	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ba6cf724c8bb1cf5b084e79ff230626e%22	https://valom-html-demo.vercel.app/assets/js/jquery.magnific-popup.min.js	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/js/jquery.magnific-popup.min.js	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:22	141783/141783	---MCZ	200	added ('OK')	application/javascript	etag:W/%22335ff00195fd1c071a6567a7c021079a%22	https://valom-html-demo.vercel.app/assets/js/swiper-bundle.min.js	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/js/swiper-bundle.min.js	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:22	1202/1202	---MCZ	200	added ('OK')	application/javascript	etag:W/%226fb844afc6d3c95fc02dc6f7301b7abd%22	https://valom-html-demo.vercel.app/assets/js/ajax-form.js	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/js/ajax-form.js	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:22	8415/8415	---MCZ	200	added ('OK')	application/javascript	etag:W/%2236050285bfeeb7395752f0f9bbc08273%22	https://valom-html-demo.vercel.app/assets/js/wow.min.js	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/js/wow.min.js	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:23	14690/14690	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d3718e34eeb0355be8e3179a2e2bccb7%22	https://valom-html-demo.vercel.app/assets/js/aos.js	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/js/aos.js	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:23	60917/60917	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e98a7935b0d2b1405ef002596eca4be1%22	https://valom-html-demo.vercel.app/assets/js/jquery.datetimepicker.min.js	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/js/jquery.datetimepicker.min.js	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:24	70982/70982	---MCZ	200	added ('OK')	application/javascript	etag:W/%222bd6d58dc368385834c08ba5dd3b90ed%22	https://valom-html-demo.vercel.app/assets/js/gsap.min.js	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/js/gsap.min.js	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:24	39865/39865	---MCZ	200	added ('OK')	application/javascript	etag:W/%225394aa626c96252d47f93be701b3768d%22	https://valom-html-demo.vercel.app/assets/js/ScrollTrigger.min.js	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/js/ScrollTrigger.min.js	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:24	15482/15482	---MCZ	200	added ('OK')	application/javascript	etag:W/%22970835f7d438b1dd9a33ee4f7abc30a5%22	https://valom-html-demo.vercel.app/assets/js/SplitText.min.js	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/js/SplitText.min.js	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:25	10544/10544	---MCZ	200	added ('OK')	application/javascript	etag:W/%2292564b94a97c12a2851f969cc0b5566b%22	https://valom-html-demo.vercel.app/assets/js/jquery.counterup.min.js	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/js/jquery.counterup.min.js	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
18:34:25	5388/5388	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b5a148b45df1e1fa221e7822378e9284%22	https://valom-html-demo.vercel.app/assets/js/imagesloaded.pkgd.min.js	C:/Users/Win%200/OneDrive/Desktop/mywebsite/kajal/valom-html-demo.vercel.app/assets/js/imagesloaded.pkgd.min.js	(from https://valom-html-demo.vercel.app/?storefront=envato-elements)
